Ind	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	pop	superpop
HG01956	84.0773	0.778377	-3.01591	-2.19236	0.365743	0.307767	0.265584	2.34872	-6.52481	-2.46963	ACB	AFR
HG01958	74.2778	0.68814	-3.75094	0.309512	1.23764	1.88477	-1.12802	0.480692	-2.87773	-2.45515	ACB	AFR
HG01961	-30.6414	33.6171	-28.1064	89.0166	0.550668	2.665	7.92478	-2.92359	-0.860368	2.10804	PEL	AMR
HG01965	-16.169	8.56782	-16.9354	48.3779	-2.44413	-0.100067	2.30185	1.07016	0.869185	1.37117	PEL	AMR
HG01967	-24.3494	7.28441	-18.6349	52.0565	-0.782057	4.63904	2.00023	1.93603	-3.15607	3.0521	PEL	AMR
HG01968	-31.2503	30.7001	-25.3872	79.4517	-0.424678	-0.660535	5.71041	-3.21634	-1.46815	6.14683	PEL	AMR
HG01970	-27.7245	9.1788	-19.09	55.8778	0.344138	2.23255	2.63939	1.57267	1.38827	2.41368	PEL	AMR
HG01971	-7.35327	9.9135	-17.506	47.9184	0.211969	1.09159	-1.88066	-0.702513	-2.25369	1.81173	PEL	AMR
HG01973	-25.2205	21.2379	-23.9414	69.6488	-1.03216	0.0527631	6.18393	-0.512374	-1.3748	2.26899	PEL	AMR
HG01974	-29.1841	30.7781	-26.6533	84.3237	0.312765	3.06122	3.08459	0.406766	-3.05687	1.74826	PEL	AMR
HG01976	-26.9073	11.0199	-19.3853	57.6393	0.496582	2.3573	4.46731	-1.18077	2.80507	-10.0563	PEL	AMR
HG01977	-28.3794	18.6928	-23.3209	69.8915	-1.59091	3.43279	2.16652	3.86525	1.87298	-8.19843	PEL	AMR
HG01979	-25.9007	12.3063	-20.4213	60.0462	0.279191	4.14675	2.69986	0.417299	4.28874	-3.56065	PEL	AMR
HG01980	-24.9361	13.5526	-20.4733	61.535	-1.09962	2.58626	3.1976	1.03063	-1.53753	6.3974	PEL	AMR
HG01982	-29.3975	18.0039	-22.8577	64.5009	-0.648604	-0.16529	4.25978	2.00025	0.152783	-0.127682	PEL	AMR
HG01985	79.8279	1.20382	-2.16137	-1.6124	-0.608259	-0.506501	0.611623	-3.7431	-1.29896	-3.90511	ACB	AFR
HG01986	76.4925	0.183267	-4.81396	-1.18109	-0.709526	0.0471721	-0.667059	1.17642	-6.64251	0.555681	ACB	AFR
HG01988	39.3061	-16.0435	-2.85497	-1.44537	-1.79519	-0.773745	2.15	2.8453	-2.08984	-2.26359	ACB	AFR
HG01989	72.4258	-0.153569	-3.63805	-2.33421	-0.237921	1.31972	0.231237	2.17616	-1.21041	-3.51852	ACB	AFR
HG01990	82.8477	1.81736	-2.37162	-1.68308	0.123685	-1.02977	-1.71938	-1.58442	-3.04933	5.59277	ACB	AFR
HG01991	-26.5432	16.081	-21.5674	64.1406	0.540573	3.12643	2.26451	-1.29511	-4.54301	5.61425	PEL	AMR
HG01992	-31.4554	26.4691	-23.757	79.6163	-0.714003	1.83935	5.93507	0.378454	0.923455	-11.9896	PEL	AMR
HG01997	-28.5431	23.8186	-20.6247	76.2581	-0.676529	2.2311	4.74517	1.08083	-2.15691	-3.21535	PEL	AMR
HG02002	-29.4365	17.6437	-22.5307	65.5634	-1.21012	1.09471	3.12497	1.02805	0.710892	3.36235	PEL	AMR
HG02003	-27.3426	21.7445	-23.2784	69.2801	0.0370593	2.98239	5.65188	1.82785	0.251576	-2.33403	PEL	AMR
HG02006	20.4183	2.17824	-11.1957	27.2197	-0.588094	1.87701	-3.68962	0.394164	-4.17757	6.86746	PEL	AMR
HG02008	-29.0192	23.2824	-23.3674	69.8048	-0.0792795	2.13415	4.69411	-3.49437	-0.199505	6.49834	PEL	AMR
HG02009	72.8886	0.401881	-2.01838	-1.17043	-0.774525	0.736896	0.097513	-2.98359	-5.11299	2.4565	ACB	AFR
HG02010	71.8595	-1.5327	-1.47156	-1.2575	-1.59682	-0.860911	-0.723762	-1.62637	-4.52198	-4.4249	ACB	AFR
HG02012	82.855	2.18241	-1.66406	-2.68206	0.683954	-1.35293	-0.326026	-1.73401	-3.33848	0.496357	ACB	AFR
HG02013	87.9938	3.98013	-0.116184	-2.74388	0.259206	-0.581347	0.931982	1.49698	-5.79998	-0.276621	ACB	AFR
HG02014	76.7513	0.0885904	-0.507052	-2.91703	-0.579057	-0.676169	0.445728	-0.518698	-0.929518	3.0246	ACB	AFR
HG02016	-26.1235	57.4164	1.2302	-7.78754	11.1824	11.1016	2.95024	-0.124316	3.56965	-3.69307	KHV	EAS
HG02017	-28.9325	61.1469	-3.63285	-10.7936	12.994	14.6948	2.40969	1.53115	-2.24286	1.2301	KHV	EAS
HG02019	-29.2839	62.3834	-2.36801	-10.4639	11.2705	10.7188	0.541636	1.61396	2.03439	-5.20052	KHV	EAS
HG02020	-28.3462	61.1029	-1.91467	-10.6429	12.7224	15.7451	2.4789	-1.58685	0.886192	-3.76646	KHV	EAS
HG02023	-26.8806	64.0771	-5.54956	-9.41392	11.812	14.4996	1.70496	0.816914	0.888093	-1.82817	KHV	EAS
HG02025	-31.1519	65.1301	-5.21549	-10.3697	11.797	15.7107	2.17093	0.226289	0.173627	0.444688	KHV	EAS
HG02026	-28.9438	65.4924	-4.23251	-9.75347	12.345	11.8989	1.86735	-0.192915	-3.70462	0.855358	KHV	EAS
HG02028	-29.0707	61.9707	-4.93142	-10.7	12.6016	15.6606	0.594096	-0.267056	-0.555474	-1.79132	KHV	EAS
HG02029	-29.3286	64.4486	-6.35061	-9.1164	11.0205	7.32795	-0.342804	0.0905601	-1.68363	5.88158	KHV	EAS
HG02031	-28.8288	64.9143	-6.343	-10.7404	10.4539	11.6821	-1.58052	-3.27889	1.91117	1.39639	KHV	EAS
HG02032	-29.4895	64.0506	-5.78358	-10.5571	8.57771	5.18273	1.36641	1.69859	3.49248	-8.69689	KHV	EAS
HG02035	-29.4221	62.4672	-2.80919	-10.4258	10.5156	9.9137	-0.159352	-1.47721	1.04402	6.96581	KHV	EAS
HG02040	-29.3033	62.1592	-4.24742	-9.39338	9.94004	11.2601	1.84755	0.268142	-0.119476	-5.51577	KHV	EAS
HG02047	-29.137	64.8715	-2.18676	-9.5614	10.8567	11.5898	1.41766	-1.39861	2.93679	-3.61768	KHV	EAS
HG02048	-28.7884	61.4681	-4.14839	-10.1448	11.8061	12.0403	1.32366	2.72764	0.960005	-2.1815	KHV	EAS
HG02049	-27.9968	62.4843	-3.86251	-8.39423	12.6694	14.7983	2.41451	-0.35779	0.7685	1.00951	KHV	EAS
HG02050	-29.4588	63.0044	-3.23106	-10.525	12.0956	11.5497	1.95165	3.05115	1.28026	-6.2216	KHV	EAS
HG02051	88.4277	4.22209	0.0922177	0.62	-0.040663	-0.458032	-0.935134	-1.81578	-3.76789	-4.1207	ACB	AFR
HG02052	88.1057	5.11435	-1.52926	-1.0193	-0.718573	0.45658	1.78587	-1.10522	-3.30067	-0.80873	ACB	AFR
HG02053	84.5033	2.90977	-1.46775	-2.06399	0.524606	-0.575949	0.470593	2.18563	-5.7341	0.414446	ACB	AFR
HG02054	76.7126	-0.286793	-2.77852	0.0814217	-0.296118	-0.302484	2.12168	1.65909	-7.39341	0.542972	ACB	AFR
HG02057	-27.8639	60.7732	-2.2413	-8.25995	12.0414	11.658	-0.293642	-1.30273	-0.967986	8.19318	KHV	EAS
HG02058	-27.3984	60.3018	-4.1384	-7.78883	11.0306	11.4844	2.65243	1.35455	1.94077	-6.41821	KHV	EAS
HG02060	-30.1003	65.2394	-3.71828	-8.51662	11.0836	11.1086	-1.23707	-0.825048	-1.04552	-1.32716	KHV	EAS
HG02061	-29.1887	63.1899	-1.64678	-8.89094	12.0662	13.6326	1.33036	-0.204838	-0.510191	-0.681997	KHV	EAS
HG02064	-28.5774	63.0474	-5.81911	-10.4631	11.6175	14.1615	-0.774554	1.65337	2.22529	-3.63049	KHV	EAS
HG02067	-28.672	62.4804	-3.46527	-10.7055	11.964	12.5224	2.06853	-1.68857	0.159831	5.2078	KHV	EAS
HG02069	-28.8632	62.4524	-1.92936	-9.36874	11.2775	11.5239	0.711441	-0.295875	-2.92336	-1.42697	KHV	EAS
HG02070	-29.1813	64.7545	-2.04657	-8.45064	10.418	12.0068	1.42607	1.8031	-0.751181	-7.07532	KHV	EAS
HG02072	-29.611	60.9971	-3.72242	-8.86259	11.7186	10.7694	2.30594	2.22325	-0.225548	1.5215	KHV	EAS
HG02073	-29.5329	64.6067	-4.91966	-10.9546	11.6826	12.8717	0.469552	-0.792996	-1.076	4.78485	KHV	EAS
HG02075	-27.5453	62.4646	-3.49525	-11.8355	10.5951	11.7732	1.31988	0.491882	-2.10212	-3.45149	KHV	EAS
HG02076	-27.6033	63.4169	-5.22603	-10.521	12.3549	13.4885	2.00109	-0.794208	-3.73299	2.34093	KHV	EAS
HG02078	-28.2521	65.194	-2.93358	-8.89111	12.6834	14.6977	0.389273	-1.87749	0.572708	-1.74013	KHV	EAS
HG02079	-28.9292	64.3292	-4.7492	-9.83141	12.0922	16.2338	-1.11034	-1.63369	1.37996	8.0224	KHV	EAS
HG02081	-29.2511	63.5075	-5.96408	-9.75576	12.5194	15.3218	-0.740985	1.16503	-2.92313	0.65247	KHV	EAS
HG02082	-30.9875	63.0812	-5.22221	-10.8252	9.34024	4.36297	0.235913	0.642191	-2.41185	1.1423	KHV	EAS
HG02084	-28.5958	63.2267	-4.51491	-7.07239	11.3473	12.1621	-2.36258	-2.40559	0.316015	0.538321	KHV	EAS
HG02085	-29.498	61.9963	-2.44507	-9.74553	9.18104	11.0484	1.85902	2.11289	-4.94566	3.43293	KHV	EAS
HG02086	-29.1308	62.0876	-2.14764	-8.45255	11.6779	10.2098	0.602808	-1.66656	-0.731376	4.20285	KHV	EAS
HG02087	-27.7341	62.999	-4.41477	-9.87747	13.2202	13.5159	1.89975	-0.0165717	-1.30973	-5.68994	KHV	EAS
HG02088	-27.5508	66.0905	-4.07106	-11.066	12.6122	14.5839	2.04071	-0.857321	2.02114	0.124302	KHV	EAS
HG02089	-25.1959	11.6999	-20.1672	57.2499	-2.23774	0.548881	1.61236	-0.730059	0.39372	-2.96299	PEL	AMR
HG02090	-13.2826	5.98781	-15.1376	45.1579	-0.100364	1.5874	-0.916119	1.02408	-1.67843	-1.44804	PEL	AMR
HG02095	84.1909	2.33819	-1.68553	-0.320829	-0.977201	-1.85898	-0.523644	3.52774	-3.71802	-6.05657	ACB	AFR
HG02102	-27.9946	22.3744	-22.2076	72.5512	-1.47948	1.11746	5.83008	1.3903	-2.19608	1.99765	PEL	AMR
HG02104	-28.561	27.6649	-24.5937	78.6019	-0.431913	3.81319	5.02409	0.899664	2.41736	-4.57196	PEL	AMR
HG02105	-29.221	29.4414	-23.2093	79.7489	0.2885	5.25534	5.46325	-1.31937	0.544112	-4.03138	PEL	AMR
HG02107	87.4725	4.50669	0.694649	-0.828485	-0.537568	-0.489619	-0.19388	0.402562	-2.14888	1.86608	ACB	AFR
HG02108	69.3066	-2.6352	-0.230397	-2.41145	0.353084	-0.12085	-2.05603	0.953077	-6.14936	-1.70699	ACB	AFR
HG02111	83.3377	3.16529	-1.78307	-0.833383	-0.250041	-0.258032	1.42161	2.66805	-6.97326	0.413424	ACB	AFR
HG02113	-29.1233	62.1183	-3.86299	-9.2603	9.40665	13.677	0.437833	-0.298804	-4.51341	12.005	KHV	EAS
HG02116	-29.7467	61.3144	-2.84544	-10.7992	11.1693	10.2341	1.51463	0.835371	0.388846	-1.85045	KHV	EAS
HG02121	-27.3505	62.8108	-2.76486	-9.62913	11.2639	13.2659	-0.383849	-0.141664	-0.849639	6.0412	KHV	EAS
HG02122	-28.2522	64.5829	-4.90081	-8.93755	10.4209	6.55286	1.80399	0.423811	-0.730115	6.80592	KHV	EAS
HG02127	-30.3495	64.2431	-3.61723	-9.27281	12.215	12.745	1.0958	-1.17596	-0.0673247	6.01329	KHV	EAS
HG02128	-28.5727	62.9609	-3.69263	-9.09787	10.3449	9.99943	0.558248	0.0407519	2.50428	8.59083	KHV	EAS
HG02130	-29.5089	60.1885	-1.44154	-8.85224	10.8456	9.72208	-0.5986	-0.682322	0.174585	2.41545	KHV	EAS
HG02131	-25.9162	55.5745	-0.134449	-7.70918	10.8862	15.5155	0.536592	1.02582	-0.187606	-0.245611	KHV	EAS
HG02133	-28.1452	62.5172	-1.95404	-9.29288	12.1785	14.0004	4.37617	-1.25561	-2.8179	4.59696	KHV	EAS
HG02134	-28.4425	63.7734	-3.88867	-8.41906	9.84532	14.9842	0.504022	-2.9863	0.782928	2.42985	KHV	EAS
HG02136	-28.3991	60.406	-2.61218	-10.7593	10.8189	10.3995	0.812089	-2.37727	-0.463358	5.9589	KHV	EAS
HG02137	-30.0818	64.8013	-4.01949	-9.19277	10.2553	11.3095	0.334289	2.38156	0.610675	-3.35485	KHV	EAS
HG02138	-28.4389	61.4987	0.150612	-9.60896	10.8374	14.6337	1.56695	-0.917454	4.79022	-7.78104	KHV	EAS
HG02139	-30.2538	62.5506	-5.92101	-10.8833	10.3117	11.4516	1.8832	-1.33789	0.598659	-4.75569	KHV	EAS
HG02140	-29.9815	61.2139	-0.566396	-8.46334	12.4489	10.3201	-1.92744	-0.98287	-5.64634	-3.54909	KHV	EAS
HG02141	-28.125	62.628	-2.37322	-10.5626	10.2137	12.3389	0.72079	0.868112	1.58306	-0.492364	KHV	EAS
HG02142	-27.6296	54.4725	-5.08987	-9.23231	8.09762	9.72908	0.885647	-0.828207	-0.271524	5.21977	KHV	EAS
HG02143	69.363	-2.30934	-0.946896	-0.453484	-0.250417	2.10815	-0.569767	-0.54212	-3.49864	0.586208	ACB	AFR
HG02144	83.8245	2.04688	-1.50937	-0.40956	-0.054637	-0.500748	2.22107	-0.798203	-5.36023	3.27445	ACB	AFR
HG02146	-28.9679	24.343	-26.1025	77.6844	-0.802998	2.22148	4.43934	0.172305	-1.8637	-4.41773	PEL	AMR
HG02147	-29.6577	28.9492	-26.3971	79.7348	-0.605497	-0.0691209	6.33146	2.62827	-1.65258	-3.50576	PEL	AMR
HG02150	-31.3431	28.9307	-25.5738	84.7076	-0.228735	0.548306	6.35484	1.4931	0.0423882	-7.06237	PEL	AMR
HG02151	-28.0338	61.6155	-4.04428	-10.5648	11.6496	17.2337	2.35698	0.980918	0.3495	0.320987	CDX	EAS
HG02152	-27.396	62.2627	-3.61005	-8.73643	12.5467	16.7177	2.81484	0.374888	1.94883	0.526194	CDX	EAS
HG02153	-27.4141	61.661	-3.25476	-8.50326	13.0283	13.0325	2.6974	1.55355	1.28886	-6.86843	CDX	EAS
HG02154	-29.4865	65.2625	-3.79021	-9.39433	13.0389	16.2696	0.683991	0.739434	-3.09502	5.45409	CDX	EAS
HG02155	-28.5133	65.8056	-4.88193	-9.7485	11.6192	15.8139	-0.383845	0.510066	-0.423888	-1.49507	CDX	EAS
HG02156	-28.1698	65.1801	-5.36778	-11.3003	13.3365	17.0705	1.3827	1.05435	0.182956	4.43245	CDX	EAS
HG02164	-28.7222	62.4853	-4.54247	-9.89691	11.8544	13.5766	2.5942	0.822443	1.72756	5.66428	CDX	EAS
HG02165	-28.1355	64.5929	-3.33848	-9.98591	11.087	13.9434	1.48486	0.975219	-0.33454	-0.936733	CDX	EAS
HG02166	-28.3913	64.5838	-3.63157	-8.56901	12.9522	14.9	2.68326	0.651736	-1.40522	-0.376699	CDX	EAS
HG02178	-27.9147	65.1856	-2.407	-11.7705	12.9322	17.6483	-0.318156	1.10314	1.72123	-0.564361	CDX	EAS
HG02179	-27.2935	64.3008	-1.98623	-9.99952	13.6563	17.0408	2.82125	1.07577	0.123799	-0.0956167	CDX	EAS
HG02180	-28.4275	64.8756	-1.10526	-10.8124	13.0057	13.5053	0.393746	-0.258453	1.24717	0.759467	CDX	EAS
HG02181	-27.8538	64.9579	-2.55726	-10.4296	13.3091	19.9005	2.32524	1.60991	1.59717	2.73867	CDX	EAS
HG02182	-28.6258	64.6486	-4.25065	-11.3327	14.6797	17.5039	1.08311	-0.71699	0.332411	3.55776	CDX	EAS
HG02184	-29.0387	63.9585	-5.98637	-10.6356	10.7693	16.112	0.360719	0.389684	3.1031	-5.87909	CDX	EAS
HG02185	-29.0282	64.2243	-6.85072	-11.6297	13.0424	16.6234	0.298802	1.8733	-0.340235	0.853741	CDX	EAS
HG02186	-27.9853	63.1667	-5.7666	-11.1017	12.0942	13.8822	-0.109384	-3.32085	-1.25084	5.72123	CDX	EAS
HG02187	-27.8133	64.1003	-4.60349	-7.7136	11.5131	20.4368	2.36613	0.874796	-0.383126	0.177513	CDX	EAS
HG02188	-28.7583	63.689	-5.04667	-10.4984	14.01	20.4012	3.9762	0.0870497	3.80314	-3.87978	CDX	EAS
HG02190	-28.9384	64.5288	-4.88857	-12.6822	14.5085	16.0716	3.19868	1.51069	2.65852	-3.36013	CDX	EAS
HG02215	-25.467	-39.4441	-8.0721	-7.43986	-0.899211	0.27459	3.10469	-3.17776	-0.493595	-6.74236	GBR	EUR
HG02219	-20.622	-36.9006	-6.5756	-7.21217	-3.3268	2.03106	-9.78842	-0.0688126	0.187135	-0.973467	IBS	EUR
HG02220	-22.0358	-35.7568	-4.57262	-7.26037	0.051064	0.0384748	-5.85598	2.4652	-2.31897	0.105046	IBS	EUR
HG02221	-21.2852	-39.2264	-8.67797	-8.2316	-1.70585	1.73147	-9.64116	-0.852926	1.22022	-1.77775	IBS	EUR
HG02223	-22.1022	-36.3285	-5.71584	-6.51571	-0.135651	1.63072	-6.93101	2.03279	0.945529	-7.89239	IBS	EUR
HG02224	-23.6093	-37.6767	-9.70499	-6.17597	-0.747788	0.932676	-5.93877	-0.93123	-0.470508	3.23808	IBS	EUR
HG02230	-22.0764	-37.9068	-7.01305	-6.90334	-0.0772662	1.83173	-7.65096	-1.87301	0.643636	1.99108	IBS	EUR
HG02231	-23.7542	-38.2199	-8.48516	-5.64138	-1.0491	-0.376535	-4.548	2.52939	1.90284	-2.94978	IBS	EUR
HG02232	-21.8068	-37.9992	-9.24131	-5.79109	-0.236291	1.58429	-9.26234	-1.09728	-0.279991	-0.503732	IBS	EUR
HG02233	-19.744	-34.8629	-5.23916	-5.93316	-0.542015	0.544392	-8.47944	-0.613586	-2.67793	5.03198	IBS	EUR
HG02235	-20.7543	-35.2343	-5.85842	-6.85208	-0.556197	-0.640719	-8.93241	-0.196908	0.876978	-5.85917	IBS	EUR
HG02236	-23.6138	-37.3044	-6.78217	-7.29552	1.5255	1.99403	-7.89266	-1.74092	-1.00694	2.14553	IBS	EUR
HG02238	-21.6017	-37.2284	-7.39065	-5.86183	0.989334	0.548743	-10.5915	-2.2116	0.624312	-1.82805	IBS	EUR
HG02239	-19.7692	-35.0157	-7.2345	-5.34242	0.0283826	1.37466	-10.8603	-1.65278	3.24852	6.71256	IBS	EUR
HG02250	-27.8455	62.3344	-5.74922	-11.5256	10.56	13.0556	0.417668	0.52782	0.305818	6.12591	CDX	EAS
HG02252	-24.4826	11.2642	-20.4578	55.6118	0.4374	1.45392	2.41596	-1.19518	-2.35049	2.22815	PEL	AMR
HG02253	-25.3921	1.4501	-16.9656	44.3287	0.069509	2.27102	0.581042	0.81718	1.46595	3.95436	PEL	AMR
HG02255	81.4193	4.8589	-0.520352	-0.83004	0.340288	0.320027	2.04388	-0.711841	-4.88234	2.61745	ACB	AFR
HG02256	65.6768	-2.18353	-3.35873	0.846088	0.00735291	0.402684	2.16356	1.45327	-9.48889	5.5261	ACB	AFR
HG02259	-29.893	31.9418	-25.3734	84.7713	-0.147213	3.21905	7.71962	0.799751	-1.3076	-4.89436	PEL	AMR
HG02260	-27.5652	22.0039	-22.433	69.2299	-0.209438	0.611041	6.02834	1.47821	0.73401	-5.15312	PEL	AMR
HG02262	-27.2852	17.796	-22.2164	66.3507	-0.725348	3.42276	2.45162	-1.96739	1.89	-2.74961	PEL	AMR
HG02265	-28.2681	27.0742	-25.5754	80.9347	-0.609765	2.55147	8.64911	3.53631	2.61875	-9.60079	PEL	AMR
HG02266	-28.6073	28.8355	-23.6332	78.8118	-1.81859	1.457	4.48837	1.1147	-1.36923	-2.99105	PEL	AMR
HG02271	-30.1176	30.5898	-24.5239	85.4946	-1.26486	3.00336	6.72571	2.71636	-3.32861	-3.03024	PEL	AMR
HG02272	-29.2449	31.3011	-26.7319	90.7608	-0.618491	5.96084	9.44138	0.892725	1.41043	-9.65442	PEL	AMR
HG02274	0.802418	15.0933	-16.3901	52.7954	-0.668613	3.08103	3.28857	0.986929	-3.32543	0.294167	PEL	AMR
HG02275	-29.9666	28.9261	-24.3153	83.4635	-0.335984	0.878048	8.4672	-1.15021	-0.0040628	3.7451	PEL	AMR
HG02277	-26.9306	11.7582	-17.0154	56.1727	-0.379252	2.19268	1.25139	-0.961524	-1.0429	0.108252	PEL	AMR
HG02278	-27.1265	26.3928	-22.0423	78.2855	-1.00095	2.14803	3.63301	0.0232076	0.607703	-4.90263	PEL	AMR
HG02281	89.3971	3.67042	-2.68163	-0.932145	0.922112	1.07424	3.39674	1.84379	-4.93694	0.226362	ACB	AFR
HG02282	67.9997	-3.00021	-1.19683	-1.23376	1.48342	0.387267	1.81386	1.62072	-4.02005	-4.39541	ACB	AFR
HG02283	68.281	-1.20806	-0.711284	0.554973	0.482499	0.287531	0.554943	2.20901	-4.6734	-0.60275	ACB	AFR
HG02284	72.2726	-0.944586	-1.25173	-1.25728	0.608641	-0.257834	-2.29006	-0.478684	-2.29953	-3.25058	ACB	AFR
HG02285	-26.1723	17.5975	-22.8491	66.267	-1.19008	2.3025	2.56309	-0.64033	-2.05249	4.30551	PEL	AMR
HG02286	-27.8692	14.3124	-21.7748	62.0062	-0.0103086	2.73392	1.88577	0.11897	-0.500131	-2.84427	PEL	AMR
HG02291	-29.5315	31.2805	-27.7237	87.2057	-0.880874	3.68978	4.9972	1.03554	2.45057	-8.26993	PEL	AMR
HG02292	-31.0593	23.1131	-23.4261	74.2074	-1.77762	1.99077	7.6802	1.79812	-4.77269	2.91362	PEL	AMR
HG02298	-26.1416	6.69297	-18.8229	49.051	-0.885179	0.597472	2.4335	-1.36816	0.82206	-0.522087	PEL	AMR
HG02299	-29.0282	23.4576	-23.8604	73.843	-0.925266	1.75188	7.03779	-0.500881	3.20962	-4.7779	PEL	AMR
HG02301	-27.2308	18.1296	-21.5161	70.1382	-0.686789	0.880031	4.46775	-0.263657	-0.831725	-5.29264	PEL	AMR
HG02304	-21.4134	19.8511	-20.7049	64.4633	0.892494	2.31603	2.1757	2.37084	-0.612049	-5.21752	PEL	AMR
HG02307	82.5809	2.19544	-0.36708	-1.56399	-0.926583	1.01128	-0.111509	-1.12842	-5.91337	-0.665373	ACB	AFR
HG02308	77.6338	1.77422	-2.88277	0.46024	1.82564	-0.586842	-0.0417859	1.31944	-5.17953	0.639071	ACB	AFR
HG02309	81.0778	0.781084	-0.320571	0.2023	-0.873281	-0.510733	1.1389	0.539187	-1.9571	1.13633	ACB	AFR
HG02312	-28.5913	6.28895	-17.5874	51.6816	-1.04919	1.8732	1.01669	1.09643	3.40073	-3.85152	PEL	AMR
HG02314	82.5414	2.32068	-0.76649	-0.480733	0.257898	-2.06694	1.27082	-0.439351	-7.05333	-0.138086	ACB	AFR
HG02315	76.2914	0.575962	-1.67078	-0.697047	-0.474241	1.63826	0.849341	-1.6654	-3.61765	-4.99373	ACB	AFR
HG02317	85.6729	3.9039	-0.783924	-1.64571	0.596864	0.972769	1.20874	0.32548	-7.30865	-2.27229	ACB	AFR
HG02318	84.4217	4.28869	-0.924865	-0.725331	-0.769824	1.5121	-0.724705	2.38822	-5.93515	6.98816	ACB	AFR
HG02322	75.2331	-0.280439	-0.603668	-1.00824	-0.847338	1.42561	0.262053	2.72363	-1.12114	-3.44536	ACB	AFR
HG02323	83.55	4.86132	-3.07657	-1.53809	-0.644535	-2.07668	1.40562	2.21207	-5.52524	-3.04255	ACB	AFR
HG02325	89.0929	3.73838	-1.07355	-1.27076	0.413648	0.917384	0.368452	-0.161333	-4.00672	-6.26666	ACB	AFR
HG02330	77.5451	0.675325	-0.248237	-2.54947	0.335255	-2.91872	1.59659	3.99014	-4.39959	2.30453	ACB	AFR
HG02332	79.7235	-0.0026691	-2.04483	-1.87163	1.55527	-0.638769	0.284038	-0.593377	-5.86017	3.62718	ACB	AFR
HG02334	64.0207	-5.13316	-2.25721	-2.32708	-0.291389	-1.44087	1.2444	-0.951118	-5.10302	1.48731	ACB	AFR
HG02337	78.3811	0.995282	-2.16641	0.935717	-0.11862	-0.0633119	-0.60316	2.85657	-3.54821	-5.33651	ACB	AFR
HG02339	88.1237	4.64417	-1.22807	-0.412884	-0.374508	0.629912	-1.42667	-0.305128	-5.93941	-0.140656	ACB	AFR
HG02343	67.0118	-2.96325	-1.85669	-2.04464	0.375632	-0.769539	0.864614	0.232497	-0.477783	-3.38115	ACB	AFR
HG02345	-17.6965	6.44538	-13.0069	35.1362	2.14303	6.77679	-0.634867	0.337412	-2.77389	2.73003	PEL	AMR
HG02348	-26.8474	21.5475	-21.6611	73.1258	-0.561732	4.44118	4.39581	1.99145	1.31846	-4.35535	PEL	AMR
HG02351	-28.7116	63.3248	-3.3275	-12.0587	13.2122	15.6689	5.99485	0.0861731	2.44722	-1.6183	CDX	EAS
HG02353	-27.6495	64.1253	-4.7218	-9.76694	13.2324	15.7205	1.30401	-2.02151	1.9019	0.153792	CDX	EAS
HG02355	-30.192	62.6467	-1.98176	-10.5538	13.6915	17.0732	1.82283	-2.71322	1.47393	7.95148	CDX	EAS
HG02356	-28.4579	65.6406	-5.34728	-12.709	12.2864	17.0322	1.11908	-0.683617	-2.15028	3.34272	CDX	EAS
HG02360	-28.3449	63.9322	-3.5478	-9.16197	14.1064	15.3162	2.30808	-1.21563	1.42064	4.71468	CDX	EAS
HG02364	-27.6393	66.2082	-5.07836	-9.27382	13.1511	18.6303	4.01822	0.512627	-0.725541	0.629322	CDX	EAS
HG02367	-29.6429	63.739	-3.21008	-10.2468	13.1712	16.9084	2.32272	1.38512	1.90928	-1.67119	CDX	EAS
HG02371	-29.7996	63.8779	-2.29527	-9.96108	13.9691	18.2404	1.85038	-0.619274	-0.446303	-1.86954	CDX	EAS
HG02373	-29.4848	64.8198	-3.54222	-10.5091	11.9932	15.9784	0.928912	2.07723	0.453921	-7.39301	CDX	EAS
HG02374	-29.7173	63.8418	-3.90856	-10.315	12.2675	17.0056	2.53387	-1.10856	2.80818	-3.6304	CDX	EAS
HG02375	-29.0588	65.5462	-4.49862	-11.4088	13.0734	19.5141	2.61431	-0.881446	-0.0265158	1.42256	CDX	EAS
HG02379	-28.2652	64.6928	-3.96377	-10.7568	12.916	16.672	1.74183	-0.026499	-1.33131	-2.85538	CDX	EAS
HG02380	-28.7349	65.6979	-6.39751	-7.89833	13.1216	15.951	1.59295	-1.97981	-2.24192	6.02521	CDX	EAS
HG02382	-29.662	62.9075	-3.62215	-11.0816	12.0923	17.4985	1.81934	-0.902277	-1.02133	4.29311	CDX	EAS
HG02383	-27.9821	62.3171	-0.528162	-9.78367	13.5043	19.1739	0.753522	-1.42186	-1.48901	1.39097	CDX	EAS
HG02384	-29.2077	64.3085	-4.54982	-10.8551	12.3956	17.2769	1.31447	1.99904	2.51659	2.42615	CDX	EAS
HG02385	-28.0881	64.6585	-6.42553	-7.91699	13.6017	19.3021	0.412563	-2.14044	3.16629	-4.6849	CDX	EAS
HG02386	-28.1753	62.4066	-5.11945	-10.1603	10.769	14.3538	0.766533	-0.049964	-1.05573	4.72301	CDX	EAS
HG02389	-28.7776	64.1995	-2.74559	-10.6738	12.7533	15.6981	0.194953	-2.12306	3.49112	6.00643	CDX	EAS
HG02390	-28.4402	64.1535	-2.91423	-11.2559	14.1974	17.0243	1.88557	1.011	2.56702	-1.86741	CDX	EAS
